geo_id,total_pop,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,median_income
01101,226941.0,78393.0,130513.0,6059.0,7749.0,283.0,47990.0
48027,342236.0,158804.0,72677.0,9767.0,83630.0,1066.0,54184.0
39093,306713.0,240740.0,23924.0,3348.0,29923.0,695.0,56965.0
37025,201448.0,134629.0,34633.0,6837.0,20560.0,644.0,64174.0
42041,247433.0,213477.0,8772.0,10055.0,9218.0,219.0,68895.0
51740,95311.0,36177.0,49759.0,1248.0,4106.0,434.0,50224.0
24025,251025.0,191937.0,33181.0,6645.0,11069.0,419.0,85942.0
13215,196670.0,80045.0,88840.0,4783.0,14858.0,777.0,45389.0
29019,176515.0,139453.0,15465.0,7878.0,5950.0,348.0,54043.0
26049,409361.0,296767.0,80370.0,4226.0,13797.0,1456.0,47006.0
06053,433212.0,131238.0,10606.0,23647.0,252588.0,1046.0,66676.0
06087,273765.0,157540.0,2359.0,12116.0,91676.0,360.0,78041.0
53011,465384.0,367277.0,7386.0,20382.0,43347.0,2260.0,71636.0
53063,497875.0,422655.0,7709.0,10889.0,27693.0,5926.0,54852.0
47157,937005.0,338174.0,499489.0,23821.0,58537.0,1037.0,49782.0
17115,106512.0,81459.0,15185.0,1154.0,2366.0,273.0,50444.0
12115,412144.0,343573.0,18214.0,6741.0,36988.0,585.0,58644.0
05119,393463.0,207385.0,142917.0,8428.0,24078.0,831.0,50093.0
06079,281455.0,194574.0,4912.0,9924.0,63002.0,1363.0,70699.0
06077,732212.0,237887.0,49926.0,110164.0,301256.0,1536.0,61145.0
06097,501317.0,318237.0,7192.0,19720.0,132985.0,2068.0,76753.0
51153,456749.0,199529.0,91650.0,36721.0,105050.0,1145.0,103445.0
48339,554445.0,370662.0,25296.0,15610.0,131147.0,805.0,77416.0
18141,269240.0,196732.0,34488.0,6037.0,22901.0,766.0,50938.0
42079,317884.0,262783.0,11360.0,3822.0,35075.0,403.0,51646.0
53053,859840.0,579099.0,55321.0,52670.0,91436.0,9254.0,67868.0
36103,1487901.0,1013391.0,108250.0,56714.0,281315.0,2145.0,96675.0
51013,231803.0,143154.0,20048.0,23874.0,36180.0,606.0,117374.0
27037,418201.0,330586.0,24310.0,19736.0,29186.0,1096.0,83288.0
40101,69084.0,38800.0,7369.0,495.0,4164.0,12388.0,42689.0
48321,36743.0,16330.0,3587.0,710.0,15441.0,98.0,45500.0
39171,36936.0,34296.0,371.0,209.0,1598.0,99.0,49491.0
48329,164194.0,75960.0,9934.0,3316.0,72325.0,677.0,78888.0
13129,56790.0,44167.0,2219.0,595.0,8864.0,7.0,44313.0
26087,88202.0,81027.0,1090.0,480.0,4092.0,300.0,58952.0
17001,66427.0,61009.0,2676.0,540.0,1021.0,178.0,51398.0
42039,86164.0,81753.0,1523.0,384.0,1084.0,38.0,49144.0
18005,81893.0,67423.0,1419.0,5701.0,5423.0,173.0,59045.0
39173,129936.0,114927.0,3395.0,2158.0,7113.0,156.0,59789.0
35055,32888.0,11566.0,71.0,53.0,18738.0,2184.0,36758.0
25007,17313.0,14898.0,615.0,64.0,606.0,101.0,71224.0
53009,74487.0,61789.0,750.0,1105.0,4640.0,3353.0,49913.0
51095,74153.0,56209.0,9521.0,1746.0,4138.0,79.0,83048.0
51683,41457.0,17325.0,5492.0,2235.0,14863.0,148.0,78462.0
27147,36676.0,31838.0,1112.0,419.0,2806.0,104.0,62731.0
39159,55654.0,50010.0,1447.0,2013.0,915.0,152.0,82775.0
50025,43150.0,40232.0,479.0,483.0,982.0,71.0,52659.0
37191,124002.0,66640.0,37521.0,1587.0,14320.0,333.0,42192.0
22087,45694.0,28728.0,10214.0,1035.0,4575.0,67.0,46011.0
45091,258641.0,183136.0,49180.0,5021.0,13788.0,1580.0,62431.0
26075,158913.0,134691.0,12576.0,1339.0,5523.0,652.0,51431.0
16027,212230.0,149835.0,712.0,1755.0,53357.0,1415.0,49143.0
29165,98824.0,80536.0,6516.0,2644.0,5821.0,241.0,76912.0
30031,104729.0,96125.0,351.0,1460.0,3777.0,748.0,61499.0
08049,15066.0,13198.0,122.0,167.0,1273.0,7.0,70469.0
55089,88284.0,80956.0,1191.0,1961.0,2526.0,195.0,82807.0
28047,202626.0,130164.0,49298.0,5707.0,11032.0,1042.0,45566.0
44009,126242.0,115008.0,1640.0,2406.0,3914.0,946.0,81301.0
35028,18356.0,13241.0,36.0,996.0,3236.0,173.0,115248.0
26111,83389.0,76388.0,1149.0,1907.0,2212.0,345.0,59271.0
26045,109155.0,90678.0,7024.0,2526.0,5793.0,484.0,62474.0
18019,115702.0,96633.0,7941.0,915.0,6147.0,88.0,54240.0
37071,216585.0,158164.0,34288.0,3332.0,14642.0,678.0,49384.0
13247,89011.0,29491.0,46459.0,1743.0,9038.0,95.0,57049.0
24035,49355.0,42725.0,3333.0,462.0,1871.0,18.0,92167.0
55063,117850.0,106101.0,1682.0,5157.0,2182.0,393.0,55479.0
48209,204150.0,111288.0,7421.0,2806.0,78334.0,416.0,65935.0
37051,332106.0,146144.0,119158.0,7992.0,37826.0,4104.0,45716.0
12005,182482.0,139651.0,19650.0,4067.0,11453.0,989.0,51829.0
40109,782051.0,440781.0,116092.0,26362.0,133943.0,18985.0,52855.0
31109,310094.0,253065.0,12061.0,13171.0,21280.0,1346.0,58009.0
34021,368762.0,185755.0,73089.0,39522.0,63371.0,203.0,79990.0
37063,306457.0,129434.0,111859.0,14981.0,41189.0,726.0,58190.0
48041,219193.0,122867.0,22279.0,13706.0,55519.0,211.0,46839.0
36083,159431.0,133232.0,9399.0,4113.0,7650.0,81.0,65851.0
01073,659892.0,330862.0,280748.0,10169.0,25048.0,1265.0,51979.0
55133,398879.0,354230.0,6236.0,13745.0,18469.0,689.0,84331.0
17167,197661.0,159026.0,24901.0,3798.0,4449.0,168.0,60466.0
13135,902298.0,345876.0,239090.0,102668.0,188608.0,1221.0,67769.0
12027,36399.0,20017.0,4402.0,194.0,11352.0,45.0,35057.0
51550,237820.0,137582.0,69494.0,7636.0,14120.0,417.0,75790.0
56037,44117.0,35107.0,336.0,279.0,7042.0,472.0,73008.0
34041,106293.0,87628.0,4571.0,2849.0,9411.0,89.0,78145.0
23031,203102.0,191614.0,1674.0,2597.0,3378.0,845.0,65538.0
17037,104200.0,80438.0,7749.0,2566.0,11422.0,38.0,61086.0
42125,207547.0,191657.0,6249.0,1828.0,3417.0,115.0,61567.0
04005,140217.0,75820.0,1704.0,2767.0,19666.0,36365.0,57616.0
51087,325642.0,174734.0,95769.0,26501.0,17959.0,535.0,68572.0
42027,161443.0,138021.0,5857.0,10173.0,4680.0,133.0,58055.0
12097,338619.0,111250.0,31734.0,8720.0,179388.0,722.0,50063.0
25005,558905.0,457855.0,20746.0,12553.0,43042.0,164.0,66157.0
32015,5746.0,3907.0,6.0,7.0,1498.0,238.0,93583.0
22019,200182.0,135842.0,49675.0,2723.0,6763.0,687.0,49452.0
41017,180640.0,158096.0,1010.0,2155.0,14199.0,721.0,63680.0
04025,224645.0,181227.0,1224.0,2166.0,32461.0,2659.0,50180.0
49045,65185.0,54359.0,329.0,494.0,7933.0,396.0,71020.0
49043,40511.0,34232.0,304.0,667.0,4662.0,88.0,100453.0
16005,85065.0,71479.0,546.0,1285.0,7191.0,2183.0,49739.0
